,onset,description
5945,1896.372055693173,ISICovertVowelU
5946,1896.3721098970518,CovertStartSpeech
5947,1897.8720054860205,CovertEndSpeech
5948,1897.8720301234198,SpeechCovertVowelU
5949,1897.8720636929638,CovertStartITI
5950,1898.3721447908329,CovertEndITI
5951,1898.3722264051557,ITICovertVowelU
5952,1898.3727145480716,CovertStartFixation
5953,1899.1888734321756,CovertEndFixation
5954,1899.1889584345536,FixationCovertVowel:U
5955,1899.1910200289822,CovertStartStimulus
5956,1899.9390806968668,CovertEndStimulus
5957,1899.9391592311404,TargetCovertVowelE
5958,1899.9391783254496,CovertVowelE
5959,1899.939220210129,CovertStartISI
5960,1900.5554207548867,CovertEndISI
5961,1900.5555014451957,ISICovertVowelE
5962,1900.5555550330646,CovertStartSpeech
5963,1902.0554715643711,CovertEndSpeech
5964,1902.0555528696905,SpeechCovertVowelE
5965,1902.0555861312296,CovertStartITI
5966,1902.555533875936,CovertEndITI
5967,1902.5556130262194,ITICovertVowelE
5968,1902.5561458248585,CovertStartFixation
5969,1903.1554270672686,CovertEndFixation
5970,1903.1555019054813,FixationCovertVowel:E
5971,1903.1576380301194,CovertStartStimulus
5972,1903.9053679316394,CovertEndStimulus
5973,1903.9054446178834,TargetCovertVowelA
5974,1903.905462480173,CovertVowelA
5975,1903.905505596873,CovertStartISI
5976,1904.6888385026996,CovertEndISI
5977,1904.688917960988,ISICovertVowelA
5978,1904.6889709328461,CovertStartSpeech
5979,1906.1887371717175,CovertEndSpeech
5980,1906.1888169370104,SpeechCovertVowelA
5981,1906.1888489665298,CovertStartITI
5982,1906.6887385032933,CovertEndITI
5983,1906.688813033501,ITICovertVowelA
5984,1906.6893492211957,CovertStartFixation
5985,1907.2221377274182,CovertEndFixation
5986,1907.2222174937115,FixationCovertVowel:A
5987,1907.2250684319397,CovertStartStimulus
5988,1907.97231665865,CovertEndStimulus
5989,1907.972345916125,TargetCovertVowelSilencio
5990,1907.9723785616543,CovertSilence
5991,1907.972433381543,CovertStartISI
5992,1908.5387740758179,CovertEndISI
5993,1908.5388461429866,ISICovertVowelSilencio
5994,1908.5389000388604,CovertStartSpeech
5995,1910.0386949191952,CovertEndSpeech
5996,1910.0387737614737,SpeechCovertVowelSilencio
5997,1910.0388079470285,CovertStartITI
5998,1910.5386897836652,CovertEndITI
5999,1910.5387181181259,ITICovertVowelSilencio
6000,1910.5392426016297,CovertStartFixation
6001,1911.188767431745,CovertEndFixation
6002,1911.1888398069186,FixationCovertVowel:Silencio
6003,1911.1920347547248,CovertStartStimulus
6004,1911.93902859231,CovertEndStimulus
6005,1911.9390541547245,TargetCovertVowelU
6006,1911.939076021079,CovertVowelU
6007,1911.9391203697987,CovertStartISI
6008,1912.455497733913,CovertEndISI
6009,1912.4555719571163,ISICovertVowelU
6010,1912.4556255449852,CovertStartSpeech
6011,1913.9553930148759,CovertEndSpeech
6012,1913.9554235053702,SpeechCovertVowelU
6013,1913.9554706251338,CovertStartITI
6014,1914.4553740211213,CovertEndITI
6015,1914.4554436232502,ITICovertVowelU
6016,1914.4559967492196,CovertStartFixation
6017,1915.2053401399025,CovertEndFixation
6018,1915.2054072789906,FixationCovertVowel:U
6019,1915.2073302841727,CovertStartStimulus
6020,1915.9554454639401,CovertEndStimulus
6021,1915.9554679463054,TargetCovertVowelE
6022,1915.9554864256052,CovertVowelE
6023,1915.9555280022796,CovertStartISI
6024,1916.6386946418988,CovertEndISI
6025,1916.6387223593492,ISICovertVowelE
6026,1916.6387777952477,CovertStartSpeech
6027,1918.1387513024792,CovertEndSpeech
6028,1918.1388239846583,SpeechCovertVowelE
6029,1918.1388560141768,CovertStartITI
6030,1918.638833632368,CovertEndITI
6031,1918.6389140136716,ITICovertVowelE
6032,1918.639485310935,CovertStartFixation
6033,1919.2888259710644,CovertEndFixation
6034,1919.2889075843877,FixationCovertVowel:E
6035,1919.2909716428558,CovertStartStimulus
6036,1920.038713555572,CovertEndStimulus
6037,1920.0387822346847,TargetCovertVowelA
6038,1920.0388000969751,CovertVowelA
6039,1920.0388493737737,CovertStartISI
6040,1921.0057670504475,CovertEndISI
6041,1921.0057929198674,ISICovertVowelA
6042,1921.0058455837216,CovertStartSpeech
6043,1922.5053768367816,CovertEndSpeech
6044,1922.5053996271508,SpeechCovertVowelA
6045,1922.5054331966958,CovertStartITI
6046,1923.005741581249,CovertEndITI
6047,1923.0058296626776,ITICovertVowelA
6048,1923.0063917197922,CovertStartFixation
6049,1923.6386692522392,CovertEndFixation
6050,1923.6387400863878,FixationCovertVowel:A
6051,1923.6406415332203,CovertStartStimulus
6052,1924.3887071291838,CovertEndStimulus
6053,1924.3887758082983,TargetCovertVowelU
6054,1924.3887964426322,CovertVowelU
6055,1924.3888457184312,CovertStartISI
6056,1924.972046893101,CovertEndISI
6057,1924.9720727635204,ISICovertVowelU
6058,1924.972113108175,CovertStartSpeech
6059,1926.4724481792691,CovertEndSpeech
6060,1926.4725245575073,SpeechCovertVowelU
6061,1926.4725707542566,CovertStartITI
6062,1926.9720395951972,CovertEndITI
6063,1926.9721230565501,ITICovertVowelU
6064,1926.9730029458187,CovertStartFixation
6065,1927.5722065769696,CovertEndFixation
6066,1927.5722903463275,FixationCovertVowel:U
6067,1927.5751243462819,CovertStartStimulus
6068,1928.322055664853,CovertEndStimulus
6069,1928.3221255759863,TargetCovertVowelSilencio
6070,1928.3221440542857,CovertSilence
6071,1928.322185938965,CovertStartISI
6072,1929.3220906665283,CovertEndISI
6073,1929.3221618096813,ISICovertVowelSilencio
6074,1929.3222006143105,CovertStartSpeech
6075,1930.822037996335,CovertEndSpeech
6076,1930.822063557749,SpeechCovertVowelSilencio
6077,1930.8220980513088,CovertStartITI
6078,1931.322129257369,CovertEndITI
6079,1931.3222087156564,ITICovertVowelSilencio
6080,1936.4904908309063,OvertStartFixation
6081,1937.0721330282968,OvertEndFixation
6082,1937.0722063264857,FixationOvertVowelI
6083,1937.0748647795917,OvertStartStimulus
6084,1937.822296252274,OvertEndStimulus
6085,1937.8223196586541,TargetOvertVowelSilencio
6086,1937.8223523041834,OvertSilence
6087,1937.822410820132,OvertStartISI
6088,1938.8055597799976,OvertEndISI
6089,1938.8056401623016,ISIOvertVowelSilencio
6090,1938.80569806124,OvertStartSpeech
6091,1940.305610897488,OvertEndSpeech
6092,1940.305636150897,SpeechOvertVowelSilencio
6093,1940.3056875827315,OvertStartITI
6094,1940.8054838029802,OvertEndITI
6095,1940.8055586411947,ITIOvertVowelSilencio
6096,1940.8061906094417,OvertStartFixation
6097,1941.4723187587806,OvertEndFixation
6098,1941.4724129993083,FixationOvertVowelSilencio
6099,1941.4745124753517,OvertStartStimulus
6100,1942.2222469969474,OvertEndStimulus
6101,1942.2223350773756,TargetOvertVowelA
6102,1942.2223661838807,OvertVowelA
6103,1942.2224259308487,OvertStartISI
6104,1942.9053970052983,OvertEndISI
6105,1942.9054715355069,ISIOvertVowelA
6106,1942.905514960211,OvertStartSpeech
6107,1944.4054068531186,OvertEndSpeech
6108,1944.4054770722578,SpeechOvertVowelA
6109,1944.4055180329215,OvertStartITI
6110,1944.9053721521104,OvertEndITI
6111,1944.9054500703733,ITIOvertVowelA
6112,1944.905954843559,OvertStartFixation
6113,1945.7721134004123,OvertEndFixation
6114,1945.7721953217415,FixationOvertVowelA
6115,1945.7722753960388,OvertStartStimulus
6116,1946.5223588537228,OvertEndStimulus
6117,1946.5223841081333,TargetOvertVowelA
6118,1946.5224145976272,OvertVowelA
6119,1946.5224731135768,OvertStartISI
6120,1947.3220681000948,OvertEndISI
6121,1947.3220896584435,ISIOvertVowelA
6122,1947.3221303111031,OvertStartSpeech
6123,1948.8220736358453,OvertEndSpeech
6124,1948.8220970422253,SpeechOvertVowelA
6125,1948.8221343078294,OvertStartITI
6126,1949.3221359474092,OvertEndITI
6127,1949.3222163297132,ITIOvertVowelA
6128,1949.3226733671236,OvertStartFixation
6129,1949.9220676353661,OvertEndFixation
6130,1949.9221375465004,FixationOvertVowelA
6131,1949.9257439509774,OvertStartStimulus
6132,1950.6722434865478,OvertEndStimulus
6133,1950.6723152457116,TargetOvertVowelU
6134,1950.672339575106,OvertVowelU
6135,1950.6723894679144,OvertStartISI
6136,1951.4390845599592,OvertEndISI
6137,1951.4391637102417,ISIOvertVowelU
6138,1951.4392228422012,OvertStartSpeech
6139,1952.9393300105994,OvertEndSpeech
6140,1952.939410083898,SpeechOvertVowelU
6141,1952.9394624407469,OvertStartITI
6142,1953.438712002133,OvertEndITI
6143,1953.438741259606,ITIOvertVowelU
6144,1953.439263280071,OvertStartFixation
6145,1953.955596296466,OvertEndFixation
6146,1953.9556203178554,FixationOvertVowelU
6147,1953.9575661134068,OvertStartStimulus
6148,1954.705586437637,OvertEndStimulus
6149,1954.705665586921,TargetOvertVowelO
6150,1954.7057025445201,OvertVowelO
6151,1954.7057610594684,OvertStartISI
6152,1955.3053810753718,OvertEndISI
6153,1955.3054091018257,ISIOvertVowelO
6154,1955.3054676167749,OvertStartSpeech
6155,1956.805429112812,OvertEndSpeech
6156,1956.805458062281,SpeechOvertVowelO
6157,1956.8055104191299,OvertStartITI
6158,1957.3056361737226,OvertEndITI
6159,1957.3057211751002,ITIOvertVowelO
6160,1957.306302018519,OvertStartFixation
6161,1958.255434669808,OvertEndFixation
6162,1958.255512280066,FixationOvertVowelO
6163,1958.2575178225852,OvertStartStimulus
6164,1959.0056025138592,OvertEndStimulus
6165,1959.0056816641427,TargetOvertVowelU
6166,1959.0057053775272,OvertVowelU
6167,1959.0057531143011,OvertStartISI
6168,1959.7887447815956,OvertEndISI
6169,1959.788814692729,ISIOvertVowelU
6170,1959.7888621204975,OvertStartSpeech
6171,1961.2887697206606,OvertEndSpeech
6172,1961.2887989781348,SpeechOvertVowelU
6173,1961.2888516429894,OvertStartITI
6174,1961.7888668337891,OvertEndITI
6175,1961.7889469070878,ITIOvertVowelU
6176,1961.789521283401,OvertStartFixation
6177,1962.3053720089765,OvertEndFixation
6178,1962.3054594743944,FixationOvertVowelU
6179,1962.3074662489344,OvertStartStimulus
6180,1963.0554169700363,OvertEndStimulus
6181,1963.0554899602193,TargetOvertVowelI
6182,1963.0555145986182,OvertVowelI
6183,1963.0555623343926,OvertStartISI
6184,1963.772265455811,OvertEndISI
6185,1963.7723439890842,ISIOvertVowelI
6186,1963.7724031210428,OvertStartSpeech
6187,1965.2720825105062,OvertEndSpeech
6188,1965.2721558086932,SpeechOvertVowelI
6189,1965.2721915342727,OvertStartITI
6190,1965.772334535145,OvertEndITI
6191,1965.7724164574738,ITIOvertVowelI
6192,1965.7729849816924,OvertStartFixation
6193,1966.3721966209741,OvertEndFixation
6194,1966.372276078262,FixationOvertVowelI
6195,1966.3742154067086,OvertStartStimulus
6196,1967.1220996047314,OvertEndStimulus
6197,1967.122170130875,TargetOvertVowelA
6198,1967.122190457204,OvertVowelA
6199,1967.122237885973,OvertStartISI
6200,1968.038751826345,OvertEndISI
6201,1968.0388232765035,ISIOvertVowelA
6202,1968.0388660851977,OvertStartSpeech
6203,1969.538759210127,OvertEndSpeech
6204,1969.5388318933046,SpeechOvertVowelA
6205,1969.5388673098787,OvertStartITI
6206,1970.0389234623426,OvertEndITI
6207,1970.0390059996816,ITIOvertVowelA
6208,1970.0395375673006,OvertStartFixation
6209,1970.788839381311,OvertEndFixation
6210,1970.7889209946334,FixationOvertVowelA
6211,1970.7890007609267,OvertStartStimulus
6212,1971.5387620753872,OvertEndStimulus
6213,1971.5388381456205,TargetOvertVowelA
6214,1971.5388584719503,OvertVowelA
6215,1971.5389055927144,OvertStartISI
6216,1972.2887568366332,OvertEndISI
6217,1972.2888282867916,ISIOvertVowelA
6218,1972.2888769475803,OvertStartSpeech
6219,1973.7889619416192,OvertEndSpeech
6220,1973.7890404758928,SpeechOvertVowelA
6221,1973.789092831742,OvertStartITI
6222,1974.2887452266596,OvertEndITI
6223,1974.2888145207826,ITIOvertVowelA
6224,1974.2893189869628,OvertStartFixation
6225,1975.0721742200449,OvertEndFixation
6226,1975.0722533703283,FixationOvertVowelA
6227,1975.074378407785,OvertStartStimulus
6228,1975.822332208937,OvertEndStimulus
6229,1975.822362082421,TargetOvertVowelO
6230,1975.8223974999955,OvertVowelO
6231,1975.8224578629743,OvertStartISI
6232,1976.672102721057,OvertEndISI
6233,1976.6721295154912,ISIOvertVowelO
6234,1976.6721904944798,OvertStartSpeech
6235,1978.1723912883972,OvertEndSpeech
6236,1978.1724211618812,SpeechOvertVowelO
6237,1978.1724824488756,OvertStartITI
6238,1978.6721585581772,OvertEndITI
6239,1978.67223709245,ITIOvertVowelO
6240,1978.672757880895,OvertStartFixation
6241,1979.4887489182775,OvertEndFixation
6242,1979.4888185214058,FixationOvertVowelO
6243,1979.4888841194697,OvertStartStimulus
6244,1980.2387790960966,OvertEndStimulus
6245,1980.2388502392514,TargetOvertVowelO
6246,1980.2388721056059,OvertVowelO
6247,1980.2389189173646,OvertStartISI
6248,1980.9053981603965,OvertEndISI
6249,1980.9054766946701,ISIOvertVowelO
6250,1980.9055216593997,OvertStartSpeech
6251,1982.4056094254838,OvertEndSpeech
6252,1982.4056907308022,SpeechOvertVowelO
6253,1982.4057430866505,OvertStartITI
6254,1982.905510357431,OvertEndITI
6255,1982.9055925867651,ITIOvertVowelO
6256,1982.9061688111078,OvertStartFixation
6257,1983.7222297596236,OvertEndFixation
6258,1983.7223144529971,FixationOvertVowelO
6259,1983.724428403275,OvertStartStimulus
6260,1984.4720840825921,OvertEndStimulus
6261,1984.4721533777165,TargetOvertVowelI
6262,1984.47217524407,OvertVowelI
6263,1984.4722223638337,OvertStartISI
6264,1985.1387952313853,OvertEndISI
6265,1985.1388706856087,ISIOvertVowelI
6266,1985.1389153423324,OvertStartSpeech
6267,1986.6387924530018,OvertEndSpeech
6268,1986.6388626711396,SpeechOvertVowelI
6269,1986.6389008607584,OvertStartITI
6270,1987.1387913215367,OvertEndITI
6271,1987.1388181149714,ITIOvertVowelI
6272,1987.1393792480694,OvertStartFixation
6273,1988.072042550305,OvertEndFixation
6274,1988.0721146174737,FixationOvertVowelI
6275,1988.0740582559902,OvertStartStimulus
6276,1988.822216553457,OvertEndStimulus
6277,1988.8223061749104,TargetOvertVowelU
6278,1988.8223419004898,OvertVowelU
6279,1988.8224025714735,OvertStartISI
6280,1989.4387805111082,OvertEndISI
6281,1989.4388575043567,ISIOvertVowelU
6282,1989.4388990820307,OvertStartSpeech
6283,1990.9393585751423,OvertEndSpeech
6284,1990.9393973807719,SpeechOvertVowelU
6285,1990.939450044626,OvertStartITI
6286,1991.4390128180894,OvertEndITI
6287,1991.4390947394186,ITIOvertVowelU
6288,1991.4396417062871,OvertStartFixation
6289,1992.2221834202846,OvertEndFixation
6290,1992.2222625695686,FixationOvertVowelU
6291,1992.2253688209366,OvertStartStimulus
6292,1992.9724005401358,OvertEndStimulus
6293,1992.9724849255044,TargetOvertVowelSilencio
6294,1992.972516339014,OvertSilence
6295,1992.972573314938,OvertStartISI
6296,1993.5221508503964,OvertEndISI
6297,1993.52222137654,ISIOvertVowelSilencio
6298,1993.5222638772284,OvertStartSpeech
6299,1995.0223873688929,OvertEndSpeech
6300,1995.0224655951606,SpeechOvertVowelSilencio
6301,1995.0225167189901,OvertStartITI
6302,1995.522132157308,OvertEndITI
6303,1995.5222029914567,ITIOvertVowelSilencio
6304,1995.5227105366866,OvertStartFixation
6305,1996.1220515260648,OvertEndFixation
6306,1996.1220758564596,FixationOvertVowelSilencio
6307,1996.123964368082,OvertStartStimulus
6308,1996.8721029542294,OvertEndStimulus
6309,1996.872187339598,TargetOvertVowelE
6310,1996.8722101299672,OvertVowelE
6311,1996.872258482751,OvertStartISI
6312,1997.4389160851651,OvertEndISI
6313,1997.4389949274437,ISIOvertVowelE
6314,1997.4390402001782,OvertStartSpeech
6315,1998.9390866965923,OvertEndSpeech
6316,1998.9391128750167,SpeechOvertVowelE
6317,1998.9391504486266,OvertStartITI
6318,1999.438796067433,OvertEndITI
6319,1999.4388696736278,ITIOvertVowelE
6320,1999.439390154067,OvertStartFixation
6321,2000.155590041325,OvertEndFixation
6322,2000.155673194673,FixationOvertVowelE
6323,2000.155760660091,OvertStartStimulus
6324,2000.9054228069435,OvertEndStimulus
6325,2000.905450216388,TargetOvertVowelE
6326,2000.9054816298976,OvertVowelE
6327,2000.905541377866,OvertStartISI
6328,2001.6722176836047,OvertEndISI
6329,2001.6722450940497,ISIOvertVowelE
6330,2001.672303300994,OvertStartSpeech
6331,2003.1721255917728,OvertEndSpeech
6332,2003.1721998139765,SpeechOvertVowelE
6333,2003.1722515538158,OvertStartITI
6334,2003.6720517781296,OvertEndITI
6335,2003.6721253843234,ITIOvertVowelE
6336,2003.672620918359,OvertStartFixation
6337,2004.3888586862304,OvertEndFixation
6338,2004.3889316774148,FixationOvertVowelE
6339,2004.3908673088,OvertStartStimulus
6340,2005.1388796259007,OvertEndStimulus
6341,2005.1389495360336,TargetOvertVowelO
6342,2005.1389729424145,OvertVowelO
6343,2005.1390194471678,OvertStartISI
6344,2005.9723012069217,OvertEndISI
6345,2005.972380973215,ISIOvertVowelO
6346,2005.9724397961681,OvertStartSpeech
6347,2007.472129041791,OvertEndSpeech
6348,2007.4721998759396,SpeechOvertVowelO
6349,2007.472235909523,OvertStartITI
6350,2007.9720678543517,OvertEndITI
6351,2007.9721408445357,ITIOvertVowelO
6352,2007.9726761082147,OvertStartFixation
6353,2008.755530417282,OvertEndFixation
6354,2008.7555525916414,FixationOvertVowelO
6355,2008.7574725177728,OvertStartStimulus
6356,2009.5054651235532,OvertEndStimulus
6357,2009.5055359577018,TargetOvertVowelE
6358,2009.5055578240572,OvertVowelE
6359,2009.5056049448212,OvertStartISI
6360,2010.1221190096621,OvertEndISI
6361,2010.1221430310525,ISIOvertVowelE
6362,2010.122203087025,OvertStartSpeech
6363,2011.622136864613,OvertEndSpeech
6364,2011.6222055437265,SpeechOvertVowelE
6365,2011.622241577311,OvertStartITI
6366,2012.1221203348987,OvertEndITI
6367,2012.122192401067,ITIOvertVowelE
6368,2012.122756922221,OvertStartFixation
6369,2013.0222255962017,OvertEndFixation
6370,2013.0222985873852,FixationOvertVowelE
6371,2013.0243632608644,OvertStartStimulus
6372,2013.7721273489396,OvertEndStimulus
6373,2013.772199107103,TargetOvertVowelO
6374,2013.7722218974723,OvertVowelO
6375,2013.7722687092319,OvertStartISI
6376,2014.5887481985337,OvertEndISI
6377,2014.588770064889,ISIOvertVowelO
6378,2014.5888150286182,OvertStartSpeech
6379,2016.088805167119,OvertEndSpeech
6380,2016.088878157303,SpeechOvertVowelO
6381,2016.0889148058968,OvertStartITI
6382,2016.5887630739908,OvertEndITI
6383,2016.5888326771192,ITIOvertVowelO
6384,2016.5893306751932,OvertStartFixation
6385,2017.5387254147308,OvertEndFixation
6386,2017.538750668141,FixationOvertVowelO
6387,2017.5388239673293,OvertStartStimulus
6388,2018.2887851580308,OvertEndStimulus
6389,2018.2888141085004,TargetOvertVowelO
6390,2018.2888470620337,OvertVowelO
6391,2018.2889055769838,OvertStartISI
6392,2018.9222711900748,OvertEndISI
6393,2018.9223494163425,ISIOvertVowelO
6394,2018.9224085473024,OvertStartSpeech
6395,2020.4223278506543,OvertEndSpeech
6396,2020.4224125440278,SpeechOvertVowelO
6397,2020.4224679799272,OvertStartITI
6398,2020.9220781821605,OvertEndITI
6399,2020.9221068236238,ITIOvertVowelO
6400,2041.974332449723,CovertStartFixation
6401,2042.538781245321,CovertEndFixation
6402,2042.5388539275,FixationCovertVowel:Silencio
6403,2042.540854850945,CovertStartStimulus
6404,2043.2888077280804,CovertEndStimulus
6405,2043.2888831823047,TargetCovertVowelO
6406,2043.2889028926238,CovertVowelO
6407,2043.288941389248,CovertStartISI
6408,2044.0054569526246,CovertEndISI
6409,2044.0055382589426,ISICovertVowelO
6410,2044.0055835306775,CovertStartSpeech
6411,2045.505581060298,CovertEndSpeech
6412,2045.505610317773,SpeechCovertVowelO
6413,2045.5056568225273,CovertStartITI
6414,2046.005603335213,CovertEndITI
6415,2046.0056710893123,ITICovertVowelO
6416,2046.006252856745,CovertStartFixation
6417,2046.5887928056927,CovertEndFixation
6418,2046.588862716827,FixationCovertVowel:O
6419,2046.5907499964296,CovertStartStimulus
6420,2047.3390921558776,CovertEndStimulus
6421,2047.339173461196,TargetCovertVowelE
6422,2047.3392027196705,CovertVowelE
6423,2047.3392559995345,CovertStartISI
6424,2047.855674017308,CovertEndISI
6425,2047.8557550146206,ISICovertVowelE
6426,2047.8558086024905,CovertStartSpeech
6427,2049.3554833728776,CovertEndSpeech
6428,2049.355554823036,SpeechCovertVowelE
6429,2049.3555871605604,CovertStartITI
6430,2049.8555450684316,CovertEndITI
6431,2049.8556254497353,ITICovertVowelE
6432,2049.8561616364295,CovertStartFixation
6433,2050.705670985315,CovertEndFixation
6434,2050.7057522906325,FixationCovertVowel:E
6435,2050.7077177965048,CovertStartStimulus
6436,2051.4553700887654,CovertEndStimulus
6437,2051.455391031106,TargetCovertVowelA
6438,2051.4554085853906,CovertVowelA
6439,2051.455451394085,CovertStartISI
6440,2052.2056876092456,CovertEndISI
6441,2052.2057753826693,ISICovertVowelA
6442,2052.205843136767,CovertStartSpeech
6443,2053.7055185231648,CovertEndSpeech
6444,2053.7055890493084,SpeechCovertVowelA
6445,2053.7056216948376,CovertStartITI
6446,2054.205502300455,CovertEndITI
6447,2054.2055737506143,ITICovertVowelA
6448,2054.206121948503,CovertStartFixation
6449,2055.072118817735,CovertEndFixation
6450,2055.0721936559485,FixationCovertVowel:A
6451,2055.0740729284207,CovertStartStimulus
6452,2055.822167781859,CovertEndStimulus
6453,2055.822191496244,TargetCovertVowelI
6454,2055.822221985739,CovertVowelI
6455,2055.822273110567,CovertStartISI
6456,2056.6555761206655,CovertEndISI
6457,2056.655654962944,ISICovertVowelI
6458,2056.6556968476225,CovertStartSpeech
6459,2058.155495424018,CovertEndSpeech
6460,2058.155572418267,SpeechCovertVowelI
6461,2058.1556053718004,CovertStartITI
6462,2058.6556331898055,CovertEndITI
6463,2058.655718191184,ITICovertVowelI
6464,2058.6562143412293,CovertStartFixation
6465,2059.322119515953,CovertEndFixation
6466,2059.3221952781805,FixationCovertVowel:I
6467,2059.3246557020775,CovertStartStimulus
6468,2060.0723218525636,CovertEndStimulus
6469,2060.072401002848,TargetCovertVowelA
6470,2060.072430568327,CovertVowelA
6471,2060.0724955513806,CovertStartISI
6472,2060.6890034571225,CovertEndISI
6473,2060.689082915411,ISICovertVowelA
6474,2060.689138042305,CovertStartSpeech
6475,2062.1891140135767,CovertEndSpeech
6476,2062.18917591658,SpeechCovertVowelA
6477,2062.1892218053245,CovertStartITI
6478,2062.6887898148725,CovertEndITI
6479,2062.688859725007,ITICovertVowelA
6480,2062.6893361647317,CovertStartFixation
6481,2063.2721034003653,CovertEndFixation
6482,2063.2721751585286,FixationCovertVowel:A
6483,2063.2722330584675,CovertStartStimulus
6484,2064.0224338560547,CovertEndStimulus
6485,2064.022516085388,TargetCovertVowelA
6486,2064.0225441108414,CovertVowelA
6487,2064.022612173946,CovertStartISI
6488,2064.7221548461057,CovertEndISI
6489,2064.7222256812547,ISICovertVowelA
6490,2064.7222657179027,CovertStartSpeech
6491,2066.2223704222624,CovertEndSpeech
6492,2066.2224529606,SpeechCovertVowelA
6493,2066.2225010043794,CovertStartITI
6494,2066.722280901364,CovertEndITI
6495,2066.7223594356374,ITICovertVowelA
6496,2066.722881456102,CovertStartFixation
6497,2067.3222378437304,CovertEndFixation
6498,2067.3223176100237,FixationCovertVowel:A
6499,2067.3249197032164,CovertStartStimulus
6500,2068.0724854530763,CovertEndStimulus
6501,2068.072511015491,TargetCovertVowelSilencio
6502,2068.0725390409443,CovertSilence
6503,2068.072593244824,CovertStartISI
6504,2068.9554983292246,CovertEndISI
6505,2068.955571012403,ISICovertVowelSilencio
6506,2068.9556088930176,CovertStartSpeech
6507,2070.4555374355195,CovertEndSpeech
6508,2070.4556076546587,SpeechCovertVowelSilencio
6509,2070.455639684178,CovertStartITI
6510,2070.9554537667163,CovertEndITI
6511,2070.955480252146,ITICovertVowelSilencio
6512,2070.956244033531,CovertStartFixation
6513,2071.955786889226,CovertEndFixation
6514,2071.95581491568,FixationCovertVowel:Silencio
6515,2071.9579116186787,CovertStartStimulus
6516,2072.705706196247,CovertEndStimulus
6517,2072.7057416138223,TargetCovertVowelU
6518,2072.705775182366,CovertVowelU
6519,2072.705834930335,CovertStartISI
6520,2073.3888509695134,CovertEndISI
6521,2073.3889208796463,ISICovertVowelU
6522,2073.388959993282,CovertStartSpeech
6523,2074.8890052586758,CovertEndSpeech
6524,2074.88908317594,SpeechCovertVowelU
6525,2074.8891315287237,CovertStartITI
6526,2075.388804557976,CovertEndITI
6527,2075.3888753921246,ITICovertVowelU
6528,2075.3893743142144,CovertStartFixation
6529,2076.238916000624,CovertEndFixation
6530,2076.238960041338,FixationCovertVowel:U
6531,2076.2410022334525,CovertStartStimulus
6532,2076.9891691530593,CovertEndStimulus
6533,2076.9892399882074,TargetCovertVowelI
6534,2076.9892596985273,CovertVowelI
6535,2076.9893025072215,CovertStartISI
6536,2077.5388384660064,CovertEndISI
6537,2077.53891022517,ISICovertVowelI
6538,2077.53894718177,CovertStartSpeech
6539,2079.0390842246516,CovertEndSpeech
6540,2079.0391707660556,SpeechCovertVowelI
6541,2079.039218193825,CovertStartITI
6542,2079.539081245158,CovertEndITI
6543,2079.5391089626073,ITICovertVowelI
6544,2079.539752634045,CovertStartFixation
6545,2080.472095948091,CovertEndFixation
6546,2080.472119662476,FixationCovertVowel:I
6547,2080.4741113467708,CovertStartStimulus
6548,2081.2221904939543,CovertEndStimulus
6549,2081.2222662561835,TargetCovertVowelO
6550,2081.2222859665026,CovertVowelO
6551,2081.222327543178,CovertStartISI
6552,2082.1055233572924,CovertEndISI
6553,2082.1055476876863,ISICovertVowelO
6554,2082.105602815581,CovertStartSpeech
6555,2083.6055624635874,CovertEndSpeech
6556,2083.6055855619625,SpeechCovertVowelO
6557,2083.605617899486,CovertStartITI
6558,2084.105648180531,CovertEndITI
6559,2084.1057208637094,ITICovertVowelO
6560,2084.10620192251,CovertStartFixation
6561,2084.822318964424,CovertEndFixation
6562,2084.8223993457277,FixationCovertVowel:O
6563,2084.8244347627324,CovertStartStimulus
6564,2085.572146185953,CovertEndStimulus
6565,2085.5721714403635,TargetCovertVowelA
6566,2085.572189918663,CovertVowelA
6567,2085.572233343367,CovertStartISI
6568,2086.355511429305,CovertEndISI
6569,2086.355580723429,ISICovertVowelA
6570,2086.355620144068,CovertStartSpeech
6571,2087.8557661180957,CovertEndSpeech
6572,2087.85579845562,SpeechCovertVowelA
6573,2087.8558443443644,CovertStartITI
6574,2088.3555728095153,CovertEndITI
6575,2088.355642411643,ITICovertVowelA
6576,2088.356204776762,CovertStartFixation
6577,2089.0222371455493,CovertEndFixation
6578,2089.022261783948,FixationCovertVowel:A
6579,2089.02418602115,CovertStartStimulus
6580,2089.77219956927,CovertEndStimulus
6581,2089.7722700954137,TargetCovertVowelO
6582,2089.772289806733,CovertVowelO
6583,2089.772330767397,CovertStartISI
6584,2090.5223631012523,CovertEndISI
6585,2090.5224434835554,ISICovertVowelO
6586,2090.5224970714253,CovertStartSpeech
6587,2092.0225675902293,CovertEndSpeech
6588,2092.022592228629,SpeechCovertVowelO
6589,2092.022639965403,CovertStartITI
6590,2092.522196270762,CovertEndITI
6591,2092.5222720329903,ITICovertVowelO
6592,2092.5228165358194,CovertStartFixation
6593,2093.488822909716,CovertEndFixation
6594,2093.4888971319206,FixationCovertVowel:O
6595,2093.4908056628665,CovertStartStimulus
6596,2094.2388869660863,CovertEndStimulus
6597,2094.2389562602093,TargetCovertVowelA
